timestamp,industry,cleaned_text
2025-08-25 23:44:07+00:00,Energy,massive: trump confirms south korea trade deal “it’s the biggest deal they’ve ever made and one of the biggest ever.” $950b coming into the u.s. $750b in oil and gas exports america is using trade power to deliver real peace through trade
2025-08-26 13:53:54+00:00,Energy,"just stumbled on something you’ll wish you caught early. fuse energy is not just an energy supplier. it’s a full-stack clean energy company. they generate solar & wind, supply electricity and gas to households, trade on wholesale markets, and deploy smart installations at scale. on top of that foundation, fuse is launching the energy network. a crypto-native coordination layer where households connect solar panels, batteries, ev chargers, and smart thermostats. when they shift demand or export power, they earn $energy, redeemable for bills or hardware. today fuse powers 50,000 uk homes, generates $90m arr, and operates 18 mw of renewables with 1 gw in development. why the energy network matters > the dept of energy estimates 100x increase in blackouts by 2030. > ai, evs, and data centers are driving unprecedented strain on grids, pushing prices higher and volatility wider. > of the 209 gw of new generation expected by 2030, only 22 gw will be dispatchable baseload. leaving a massive shortfall in reliable supply. > the energy network flattens peaks, cuts reliance on dirty peakers, lowers costs, and shares value directly with users. how does it work? 1. customers link ev chargers, home batteries, thermostats, and solar via the fuse app. 2. fuse forecasts local generation, demand, and grid stress in real time. 3. during peak periods, the energy network automatically reduces demand by shifting or pausing loads and discharging storage. 4. users earn $energy proportional to their verified flexibility and local exports; tokens are burned on redemption for bills and hardware - closing the loop. who’s behind fuse? > ceo alan chang (ex-cro, revolut) > coo charles orr (ex-strategy lead, revolut) > alumni from tesla, spacex, jump, jane street, citadel > backed by $100m from tier 1 investors including solana labs co-founder anatoly yakovenko why $energy is compelling - real-world utility earned only from measurable grid services. - direct value redeemable against energy bills and smart hardware. - deflationary by design with a fixed supply of 10b tokens, with every redemption burning supply and strengthening scarcity. - built on solana for speed, scale, and composability. why care? fuse is rebuilding the energy stack end-to-end, and the energy network brings users directly into the value chain. clean energy at scale, with crypto-native upside. learn more"
2025-08-26 16:01:30+00:00,Energy,"us to impose 25% additional tariff on indian imports from aug 27, 2025, per trump's executive order, citing india's russian oil purchases. india calls it ""unfair,"" vows to protect national interests. trade tensions rise! usindia trade tariffs"
2025-08-26 16:21:30+00:00,Energy,"""washington pressuring india with tariffs after benefiting from russian oil imports. it looks more like an attempt to force us into signing a trade deal on their terms — opening agriculture, dairy, and other sensitive sectors."" - narendra taneja"
2025-08-26 16:22:52+00:00,Energy,benefits to canada from oil production and exports are threatened by tariffs. but there's a way forward
2025-08-26 16:30:00+00:00,Energy,"notably, the us has so far refrained from enforcing such sanctions against china and other significant buyers of russian oil"
2025-08-26 16:35:37+00:00,Energy,u.s. lng export growth wave edges closer to 2030 with new approvals: the timeline of the next major boost in u.s. feed gas demand for lng exports is stretching closer to the end of the decade after federal regulators granted key approvals for two…
2025-08-26 16:54:55+00:00,Energy,"trump's 50% tariff set to kick in no one is really going to benefit from these tariffs taking effect- ＠clary_co if europeans can buy russian oil and gas, if the turks and the chinese can buy it, then why does it not fuel the war? why is it only a problem when indians buy it: ＠sushantsareen ＠thenewshour agenda | ＠madhavgk"
2025-08-26 17:06:09+00:00,Energy,"you ever line up the perfect trade, everything looks perfect, and then… gas fees eat all your profits? yeah, i’ve been there. that tiny invisible weight just sits on your shoulders, making you second-guess every move. that’s why i’m loving . no gas. no stress. no hesitation. just smooth trades that feel like demo mode, but real. finally, i can execute with confidence without that little voice in my head asking, “how much is this going to cost me?” trading actually feels fun again. light. fast. effortless. if you’ve ever felt gas fees drag you down, $vooi is the fix. trust me, your trades will thank you. = gasless. fearless. real."
2025-08-26 17:40:55+00:00,Energy,"no tariffs raising prices, no lies, no attack on our medicaid, medicare and social security. lower grocery and gas prices, help with buying homes and not a cabinet full of billionaires who are russian spies and on the epstein list. our allies would still be our allies, and we would help ukraine win against murderer putin. no troops in the streets, attacks on mail in voting, department of education, veterans' affairs and gay people's right to marry. only way to fix this is to vote and don't let anyone take that away from you."
2025-08-26 17:50:12+00:00,Energy,"canada x germany = critical minerals power move pm mark carney + chancellor friedrich merz just inked a joint declaration of intent to reshape the global battery supply chain. the deal zeroes in on: boosting cooperation + trade advancing midstream tech (processing, refining, recycling) mobilizing public/private investment aligning on esg, traceability + indigenous rights at $nmg, we’re dialed in. our carbon-neutral, fully integrated graphite operations in are built to serve the western battery market—with esg at our core. the message is loud + clear: the future of critical minerals lies in resilience, transparency and allieship canada germany decarbonization $nou more:"
2025-08-26 17:56:05+00:00,Energy,"renewable energy. nigeria became the second-largest importer of solar panel with 1,721 mw imports in the past year. this is due to the surge in demand and the positive impact of the fuel subsidy removal. nigeria has also consistently ranked high in other solar energy metrics, such as off-grid solar (ogs) market sales and installed solar capacity, making it a leading market for solar power in africa."
2025-08-26 18:00:40+00:00,Energy,stronger ties between beijing and moscow have led to growing imports of russian oil and gas by china. learn more about how china leans on russia to help secure its energy supplies in our chinapower feature:
2025-08-26 18:03:19+00:00,Energy,"my trump trade is kicking ass long: $sats, $intc short: $tsla i might even join maga, lol."
2025-08-26 18:03:54+00:00,Energy,"ostrich: unlocking the world’s markets for everyone imagine this. a boy in lagos dreams of owning a small piece of tesla. a girl in manila wants to gain from the price of gold. a young worker in brazil wishes he could trade u.s. stocks as easily as he trades crypto. for years, they were told it was impossible. too many barriers… brokers, paperwork, kyc, and borders. now comes with the power of $rich. here, the markets are open to all… no matter where you live or what passport you hold. with just a wallet, you can: trade u.s., chinese, and global equities get exposure to gold, silver, and major metals access forex, commodities, and crypto track profits and risks transparently, all onchain this is not a dream. this is the new onchain stock exchange for global citizens. the door to the world’s wealth is no longer locked. it is open… and $rich is your key."
2025-08-26 18:28:58+00:00,Energy,solar panel imports into africa surge 60% in one year solarpanel africa
2025-08-26 18:30:16+00:00,Energy,"world lng news • record us natural-gas consumption expected in 2025: • russia, us discuss possible cooperation on lng.—putin: • us gas prices fall 5% but exports are set to grow 10% a year through 2030:"
2025-08-26 18:43:08+00:00,Energy,porsche drops plans for auto battery production a consumer slowdown in bev demand and u.s. tariffs are blamed for the scrapping of production plans for automaker’s cellforce business unit. automotive automotivetechnology industrynews
2025-08-26 19:06:17+00:00,Energy,from our partners : benefits to canada from oil production and exports are threatened by tariffs. but there's a way forward
2025-08-26 19:06:27+00:00,Energy,"cross-chain trading has always felt like running an obstacle course, you’re switching wallets mid-run, jumping between dapps, and tripping over gas fees that come out of nowhere. by the time you clear the hurdles, the trade you wanted is already gone. that’s the mess set out to kill. instead of bouncing between chains like solana and ethereum, you get one control center built for speed. no extra clicks, no gas headaches, no wasted seconds, just seamless execution from start to finish. it’s not a small tweak; it’s a shift in standard. with vooi, cross-chain isn’t a chore anymore, it’s an advantage. you finally get to focus on precision, timing, and moves that count, instead of patching together broken systems. this is what trading was meant to feel like. and it’s exactly why more traders are already calling the future of defi."
2025-08-26 19:13:19+00:00,Energy,"big news! the us has imposed a 50% tariff on indian exports amid tensions over russian oil imports. rupee at record low, markets tumble! what does this mean for india’s economy? ustariff indianeconomy breakingnews"
2025-08-26 19:49:43+00:00,Energy,oil exports were worth $125 billion last year. gas exports $9 billion.
2025-08-26 20:01:00+00:00,Energy,"'this pipeline's strategic location offers connectivity to growing natural gas demand markets, helping to meet the need for increasing electricity generation and international demand for liquified natural gas exports'. oott oilgas energynews"
2025-08-26 20:01:09+00:00,Energy,"ten protocol isn’t just a tool ,it’s the backbone for next-gen defi automation think trustless execution, lightning-fast order handling, and gas efficiency all in one. developers build smarter, users trade smoother, and the old friction? gone. ten is why the future of finance is automated, secure, and unstoppable."
2025-08-26 20:10:02+00:00,Energy,"“this is essentially about india’s oil imports from russia, if only we could just comply…”"
2025-08-26 20:20:34+00:00,Energy,"i’ve built an app that detects unusual options activity before the move happens tsla call buyers were spotted today and were alerted for a 100% trade. i'm giving away this app for free with a video guide like + comment ""options flow"" and i'll dm it to you."
2025-08-26 20:47:25+00:00,Energy,"venezuela holds the largest oil reserves in the world, bigger than saudi arabia. but sanctions have blocked 70% of exports, collapsing the economy and driving inflation into the millions of percent. now 15,000 troops are on the colombian border and us warships are in position. i really believe that the us and venezuela could be headed for a collision."
2025-08-26 21:00:15+00:00,Energy,"pakistan is seeing a record solar surge—imports tripled to $2.1b in 2024, with rooftop solar+batteries on pace to meet 25% of peak demand by 2030. but as the wealthy go off-grid, the poor face rising bills and energy poverty. energytransition solar pakistan"
2025-08-26 21:04:52+00:00,Energy,the deal is done on my 9th new tesla. thanks to for coming through on the trade- the delivery today went really smoothly. vin is 79k
2025-08-26 21:34:46+00:00,Energy,"tariffs on india for doing trade with russia. meanwhile, exxon is having secret talks with russian oil giant rosneft to renew business deals."
2025-08-26 22:04:04+00:00,Energy,$tsla imagine explaining to your future kids you didnt buy tesla because the news said is a big bad meanie.
2025-08-26 22:07:01+00:00,Energy,"wind turbine pieces stood hundreds of feet tall above dozens of trade workers and connecticut officials monday, as they spoke out against the trump administration’s sudden pause of revolution wind, an offshore wind farm project. the wind farm is about 80% complete with 45 out of its 65 turbines already installed, according to ørsted, the danish company developing revolution wind."
2025-08-26 22:24:33+00:00,Energy,the share of lng in the eu's gas supply has increased significantly since 2021 (despite last year's drop). the us is the main source of imports. this is key in understanding the eu's capitulation on trade and defence. the eu has no choice - it desperately needs us gas imports.
2025-08-26 22:47:15+00:00,Energy,"tidewater is seeking 4 lcfs pathways for renewable diesel made in bc. it is looking to sell fuel in the lucrative california market while also fighting hard against us imports. in may 2025, canada's int'l trade tribunal rejected tidewater's anti-dumping complaint against us rd."
2025-08-26 22:48:01+00:00,Energy,the saskatchewan indigenous investment finance corporation announced a loan guarantee of up to $7 million for george gordon developments ltd. to support its 32-megawatt wicehtowak solar project near k+s potash canada’s bethune mine site in treaty 4 territory. investsk
2025-08-26 23:03:34+00:00,Energy,"via pv mag: "" trade court affirms solar duties under biden moratorium: collections are expected to extract tens of billions of dollars in duties retroactively collected from importers of solar gear from southeast asia… "" batterystorage energystorage pv"
2025-08-26 23:08:02+00:00,Energy,"was gaza worth it, even though now its worse? was watching ice deport people you don't like in cities you hate worth it? runaway inflation, expensive imports, high gas prices, devalued 401ks, and the creation of dozens of bubbles that would burst eventually. was it worth it?"
2025-08-26 23:10:20+00:00,Energy,we have crossed the tipping point with solar and not even trump and tariffs can stop it because the world is racimg ahead.
2025-08-26 23:13:01+00:00,Energy,"energy transfer’s lake charles lng export co. llc has been granted additional time to begin exports of lng to non-free trade agreement countries from the lake charles lng plant. us secretary of energy chris wright signed an amendment order granting the additional time, the us department of energy said. ogj oilandgas uslng"
2025-08-26 23:43:13+00:00,Energy,"china’s clean-tech surge is redefining global energy! ev & solar exports soar, driving innovation. can the world keep up? energyinnovation chinatech cleantech leadership sustainability"
2025-08-27 16:49:42+00:00,Energy,"oil inventories in ""visible"" areas like the us remain at multi-year lows, while total global oil inventories have climbed this year meaningfully more than average. with opec exports set to increase + guyana/brazil ramp, we think oecd inventories will soon begin to loosen."
2025-08-27 17:16:00+00:00,Energy,"you can now trade stocks 24/7. tesla, apple, and even pre-ipo companies like openai and anthropic are up for grabs. programmable ownership of every major company is happening now - here's who's powering it: - the big fish dinari is one of, if not the, biggest name in the tokenized equity space. the first platform to secure us broker-dealer registration for tokenized stocks. their dshares enables 24/7 trading of tsla, aapl, nvda across 60+ countries. their $12.7m series a also proves that institutions take tokenized equity seriously. - pre-ipo access for everyone while others tokenize public stocks, prestocks focuses on providing access to otherwise inaccessible unicorns: spacex, openai, canva, anthropic, and kraken. 24/7 trading of typically impossible-to-invest-in private equity on , with zero minimums or accredited investor requirements. democratizing access to billion-dollar companies before they go public is huge for retail investors. - onchain equity infrastructure an sec-registered transfer agent since 2019, with 15,000+ investors in its network, this powerhouse is bringing entire cap tables onchain. ai-powered portfolio tracking structures safes, convertible notes, and equity docs into real-time dashboards - all powered by the platform that's set the standard for cap table management. borderless capital raising with ""equity that moves"" powering the next generation of companies. - defi meets rwa $420m+ in fund aum before they even launched their opening bell equity platform on . as a sec-registered digital transfer agent, they bring institutional compliance to tokenized stocks. led by defi-native , these guys are putting in some serious work. the takeaway for tokenized equities tokenized money market funds hit $1 billion in q1 2024. broadridge processes $1 trillion monthly in tokenized repo trading. traditional finance infrastructure is adapting to support tokenized assets faster than anyone expected. and now, you can now you can own anything from anthropic to apple, right in your web3 wallet - the future of rwa is brighter than ever."
2025-08-27 17:17:58+00:00,Energy,ever wondered what a barrel of oil is really worth? in 2007 one barrel could buy 31 big macs. today? just 12. well below the 20-year average of 18. to reach the average of 18 big macs oil would need to trade above $100. getting back to 31 burgers requires *$182* per barrel.
2025-08-27 17:57:20+00:00,Energy,india saved 17 billion by ramping up russian oil imports.
2025-08-27 18:42:00+00:00,Energy,trump hits india with major tariff increase over russian oil purchases [watch]
2025-08-27 18:42:34+00:00,Energy,"via cleantechnica: "" byd begins exporting evs from thailand to europe: byd has begun exporting cars made in thailand to europe, partly in response to thai policies that apply to vehicle imports. the post byd begins exporting evs… "" renewable energy"
2025-08-27 18:49:00+00:00,Energy,"us firms eye pakistan’s oil sector amid trump’s ‘massive reserves’ claim, experts skeptical pakistan energy oil gas exploration minerals trump tariffs"
2025-08-27 18:56:47+00:00,Energy,"yo listen up, $aitax aint some random pump token. this is an actual ai tax bot built for crypto traders. it plugs into your wallets, pulls every trade across chains, and spits out clean tax reports in minutes. no more csv hell, no more messing with turbotax. it even tracks gas fees, staking, rugged tokens, the whole mess. utility is simple but powerful - by holding $aitax you unlock free tax reports, plus the token has a buyback and burn system powered by real revenue from the platform. 50% of profits get burned, 50% reinvested into growth. that means every trader, degen or whale, becomes fuel for the token economy. volume is dead rn, but thats why i like it. market cap around 140k, liquidity 50k – when eth sends, coins like this with real usage and revenue fly way harder than memes. 0x9f04c2bd696a6191246144ba762456a24c457520"
2025-08-27 19:09:09+00:00,Energy,u.s. tariffs on india: pressure over russian oil | asia one news asiaone asiaonenews englishnews ustariffs india russianoil
2025-08-27 19:18:47+00:00,Energy,"per : for the week ending 8/22, ethanol production ticked down and stocks declined 1%. implied gasoline demand improved by 5% and ethanol usage rose 1%. exports scaled back and no imports occurred."
2025-08-27 19:21:55+00:00,Energy,usa exempts 50% tariff on russian oil imports
2025-08-27 19:31:41+00:00,Energy,"pm modi flags off maruti suzuki e-vitara ev exports | india ev market | amaravati today on august 26, 2025, prime minister narendra modi flagged off the ""e-vitara,"" maruti suzuki’s made-in-india electric vehicle, from hansalpur, gujarat. this milestone marks the start of exports to over 100 countries, including europe and japan. alongside, pm modi launched india’s next phase in the battery ecosystem with localized hybrid battery electrode production at the tds lithium-ion battery plant. with suzuki’s ₹70,000 crore investment plan, india is strengthening its role as a global ev hub, reducing import dependency, and advancing green mobility with the spirit of “make in india, make for the world.” pmmodi marutisuzuki evindia evitara madeinindia electricvehicles greenmobility suzukiindia batteryecosystem globalexports indianeconomy hansalpur selfreliantindia evrevolution makeinindia amaravatitoday"
2025-08-27 19:38:01+00:00,Energy,"u.s. tariffs of 50 percent took effect wednesday, aug. 27, on many indian products, doubling an existing duty as u.s. president donald trump sought to punish new delhi for buying russian oil. trump has stepped up pressure on india over the energy transactions, a key source of revenue for moscow, as part of a campaign to end the ukraine conflict. while trump has slapped fresh duties on allies and competitors alike since returning to the presidency in january, this 50-percent level is among the highest that u.s. trading partners face. however, exemptions remain for sectors that could be hit with separate levies, including pharmaceuticals and computer chips. the trump administration has launched investigations into these and other sectors that could culminate in further duties. smartphones are in the list of exempted products as well. industries that have already been singled out, such as steel, aluminum and automobiles, are similarly spared these countrywide levies. the united states was india's top export destination in 2024, with shipments worth $87.3 billion. but analysts have cautioned that a 50 percent duty is akin to a trade embargo and is likely to harm smaller firms. new delhi has criticized washington's move as ""unfair, unjustified and unreasonable."" the world's fifth-largest economy is looking to cushion the blow, with indian prime minister narendra modi promising to lower the tax burden on citizens during an annual speech to mark india's independence. modi earlier vowed self-reliance as well, pledging to defend his country's interests. russia accounted for nearly 36 percent of india's total crude oil imports in 2024. buying russian oil saved india billions of dollars on import costs, keeping domestic fuel prices relatively stable. indian oil, the country's biggest and state-owned refiner, has said it will continue to buy russian crude depending on the economics, company sources told reuters last week."
2025-08-27 19:40:54+00:00,Energy,"big news china is ramping up purchases of russian oil. but the trump administration still refuses to impose secondary tariffs on beijing for it, reports cnn."
2025-08-27 20:00:35+00:00,Energy,"president trump's promised 50% tariffs on india took effect on wednesday, doubling it from 25% earlier this month as punishment for india buying russian oil."
2025-08-27 20:01:29+00:00,Energy,"tariffs on india (a us partner) are 50%. on china, an adversary that provides more help to russia by far, only around 30%. trump has taken no action against the saudis or the uae, which also buy cheap russian oil - so they can sell more of their own to us. zero logic here."
2025-08-27 20:01:44+00:00,Energy,"amigo lng has signed a 15-year agreement to supply 0.6 mtpa of lng to macquarie group starting in 2028, strengthening mexico’s role in global lng exports from its guaymas project."
2025-08-27 20:05:53+00:00,Energy,"your wallet isn’t just for tokens anymore— with , you can trade gold, oil, crypto, and currencies fully on-chain, with leverage reaching up to 1000×. avantis breaks down the wall between tradfi and defi, putting the world’s key assets"
2025-08-27 20:14:15+00:00,Energy,"as the markets rest, your wallet shouldn’t. keeps the game running 24/7 from tsla to btc, from forex to commodities all accessible on-chain, without kyc, without borders. and every trade? it’s stacking points toward $rich. while others sleep, you build. rich"
2025-08-27 20:14:15+00:00,Energy,"14th century advances in sailing technology, culminating in the portuguese caravel, made possible global exploration and commerce. a successful starship program will similarly enable us to explore and trade across the solar system. that's the sort of world-changing advance we're living through. progress towards its goal should be a source of deep admiration for anyone who values human achievement and progress. our culture's indifference (even hostility!) to the program is a disgrace."
2025-08-27 20:14:29+00:00,Energy,"us tariffs on indian exports: pharma & solar panels → neutral impact textiles, agriculture, smartphones → slightly positive gems & jewellery, chemicals, auto parts, aluminium → negative impact steel → neutral overall 18% of exports may face pressure; msmes hit hardest."
2025-08-27 20:20:59+00:00,Energy,"bessent: europe must step up. they buy refined products from russian oil yet won’t threaten tariffs on india. only canada backed graham’s bill for high secondary tariffs at the g7. this war is in europe’s backyard — they must share the burden, not leave it to the u.s. 1/"
2025-08-27 20:25:23+00:00,Energy,"thanks carney - trudeau liberals! remember when trudeau said there was no trade case to sell lng to europe? poland would prefer to buy canadian lng directly from us, but liberals have blocked access and trade, so poland knows they are buying cdn gas from the us after the americans have got it from us but raised the $ on it and then sold to europe and elbows up brainwashed fools voted for the trudeau - carney same old story again!"
2025-08-27 20:45:12+00:00,Energy,"india’s $17 billion savings from cheap russian oil just got wiped out. trump’s new tariffs (up to 50%) hit indian exports hard, losses could reach $37 billion this year. analysts warn of job cuts in textiles, gems, and jewelry. source: reuters"
2025-08-27 21:00:01+00:00,Energy,"why is donaldtrump singling out india over russian oil imports, sparing china and eu? replies to on globalpulse"
2025-08-27 21:22:27+00:00,Energy,pierre doesn’t even know the difference between imports and exports. bc just completed a $18 billion export terminal to supercool gas and $14 billion pipeline and it took nearly 7 years after all approvals. german importing terminals are about a billion dollar each.
2025-08-27 21:28:20+00:00,Energy,i was on bloomberg tv talking about the russian oil tariffs.
2025-08-27 21:28:58+00:00,Energy,white house navarro: india could get a 25% tariff reduction if it stops buying russian oil
2025-08-27 22:08:00+00:00,Energy,"trump is not only working to stop a transition away from fossil fuels in us, he is blackmailing other countries to stop fighting climate change and instead burn more oil, gas and coal—or being punished with tariffs, levies, visa restrictions, port fees"
2025-08-27 22:09:30+00:00,Energy,"the article explores the impact of south korea's recent $100 billion energy deal with the united states on nigeria's oil exports to asia. south korea, a key market for nigeria's light crude oil, is increasingly sourcing oil from the us due to better pricing and logistics. analysts highlight concerns for nigeria, as oil theft and underinvestment hinder its output, impacting its market competitiveness. the piece discusses broader global energy shifts, including rising oil production in iran, russia, and libya, affecting nigeria's market stability."
2025-08-27 22:22:07+00:00,Energy,"instead of imposing sanctions on china or others purchasing larger amounts of russian oil, trump's singling out india with tariffs, hurting americans & sabotaging the us-india relationship in the process. it's almost like it's not about ukraine at all."
2025-08-27 22:26:50+00:00,Energy,"white house trade adviser peter navarro sought to raise pressure on india to halt purchases of russian energy after the us imposed crippling new tariffs on new delhi, casting the conflict in ukraine as “modi’s war"""
2025-08-27 22:55:30+00:00,Energy,"white house trade adviser peter navarro sought to raise pressure on india to halt purchases of russian energy after the us imposed crippling new tariffs on new delhi, casting the conflict in ukraine as “modi’s war.” he speaks with"
2025-08-27 23:01:56+00:00,Energy,"peter navarro unplugged 6.21 min on: calls the russia-ukraine war ""modi's war."" india can get 25% tariffs off if it stops buying russian oil. ""everyone in america loses because of what india is doing."" consumers, businesses, workers."
2025-08-27 23:11:03+00:00,Energy,"50% tariff on indian exports—punishment for russian oil trade. yet china, europe, even exxon escape scrutiny. when geopolitics sheds justice, india must pivot with purpose. tradetensions indiaus geopoliticalreality economicresilience"
2025-08-27 23:30:01+00:00,Energy,the white house is pressuring india to cut ties with russia over the war in ukraine. the trump administration implemented its plan to impose 25-percent tariffs on indian goods—and an additional 25 percent due to india’s purchase of russian oil—which went into effect today.
2025-08-27 23:50:26+00:00,Energy,"we're democratizing renewable energy with our innovative online platform. using the power of blockchain technology, we're making it easier than ever for individuals, businesses, and communities to trade renewable energy credits (recs). generate recs from your solar panels, wind turbines, or other sustainable sources, and then sell them securely and transparently on our sidra blockchain-powered platform. monitor your energy production, connect with your community, and contribute to a greener future – all in one place. be wise and explore here"
2025-08-28 12:59:09+00:00,Energy,"breaking india plans to ramp up russian oil imports by 10–20% in september.adding up to 300,000 barrels a day comes right after us raised tariffs on indian goods to 50% over moscow oil trade russia now supplies 40% of india’s crude, with fresh discounts of $2–3 a barrel despite us accusations of ""profiteering"" india points to western hypocrisy. noting the us and eu still buy russian goods. analysts say russian crude will stay vital to india’s energy mix"
2025-08-28 14:45:00+00:00,Energy,"watch: new car sales in the eu, uk and the european free trade association rose to over a million cars in july, with registrations at volkswagen and renault rising 11.6% and 8.8% year-on-year, respectively"
2025-08-28 15:37:34+00:00,Energy,"trumptariff | trump's aide peter navarro labels india's oil trade with russia as 'modi's war,' accusing india of cozying up to authoritarian regimes team trump hiding own hypocrisy? shares thehardfacts"
2025-08-28 16:15:41+00:00,Energy,"washington says it’s modi’s war, but history says otherwise. from oil deals america pushed, to nato’s broken promises, to trump’s tariff drama, statecraft cuts through the spin to reveal whose war this really is."
2025-08-28 16:24:56+00:00,Energy,there is very divisive plan behind repeated claim by trump n his team on ceasefire russian oil purchase we all know the shit in which usa economy is at present. world's highest debt $ 37 trillion no resources to pay interest installment of $ 7 trillion us agri trade moving from
2025-08-28 16:34:02+00:00,Energy,"the white house said india could immediately get a 25% reduction in us tariffs if it stops importing russian oil. white house trade adviser peter navarro noted that after the tariff increase to 50%, new delhi is still buying: i'm concerned that the indians are so arrogant. they say, ""this is our sovereignty. we can buy oil from whoever we want,"" navarro said. navarro called prime minister modi a ""great leader,"" but stressed that india has directly told the us of its intention not to give up russian oil."
2025-08-28 16:36:01+00:00,Energy,"india accelerates in ev exports! india is fast becoming a global ev manufacturing hub, with electric vehicle exports rising steadily. evexports electricvehicles madeinindia greenmobility sustainability evrevolution autoindustry indiagrowthstory"
2025-08-28 16:59:00+00:00,Energy,"indian refiners, led by reliance and nayara energy, are expected to increase russian oil imports by 10-20% in september. this surge in purchases is despite the new us tariffs. full story"
2025-08-28 17:18:07+00:00,Energy,"since russian sanctions in early 2022, cny payments on cips more than doubled to cny 46t (left) while russian fx reserves rose to new all-time highs. i'm sure trying to cut off 35% of global population from 10% of global oil exports will go just as well. missionaccomplished"
2025-08-28 17:18:27+00:00,Energy,cpa commends trade court for overturning biden illegal solar tariff moratorium | coalition for a prosperous america ruling clears the way for retroactive tariffs on billions in illegally imported chinese solar equipment
2025-08-28 17:25:25+00:00,Energy,"the white house said india could immediately get a 25% reduction in us tariffs if it stops importing russian oil. white house trade adviser peter navarro noted that after the tariff increase to 50%, new delhi is still buying: i'm concerned that the indians are so arrogant."
2025-08-28 17:41:43+00:00,Energy,trump's 50% tariffs on india over russian oil purchases take effect
2025-08-28 18:00:07+00:00,Energy,"with assad ousted, the west has moved fast: sanctions lifted, oil exports resuming. vitol to ship syria’s first crude cargo in years to italy. but questions remain—will resources aid syrians, or enrich foreign players? oil syria geopolitics"
2025-08-28 18:00:45+00:00,Energy,"key update india to boost russian oil imports despite u.s. tariffs india plans to increase russian crude imports by 10–20% in september (150,000–300,000 bpd), defying u.s. tariffs that rose to 50% this week. russian refinery outages from maintenance and ukrainian attacks have freed up more crude, with exporters offering wider discounts of $2–$3 per barrel to brent. india now sources about 40% of its oil needs from russia, making it the largest buyer of seaborne russian crude, ahead of china and turkey. analysts see limited chance of india cutting russian imports, warning that any halt could tighten global supply by 1 million bpd and push prices toward $100 a barrel."
2025-08-28 18:05:18+00:00,Energy,"growth sectors amid us trade war :renewables: solar, wind, batteries. :chips: domestic semiconductor surge. :defense: weapons, cybersecurity demand. :minerals: lithium, rare earths boom. :healthcare: local drugs, biotech. :agri-tech: precision,farming,agri-drons."
2025-08-28 18:09:45+00:00,Energy,"modi govt lets cronies buy cheap russian oil & sell it at sky-high rates while indians suffer now 50%tariff is killing industries,shutting jobs & crushing livelihoods modiji shd answer who benefits from 50%tariffs? only capitalist friends of while people suffer"
2025-08-28 18:10:22+00:00,Energy,how to claim & trade/sell $mito: - go to - swap some bnb to mito for gas - go to - bridge mito from bsc to mitosis l1 - go to - connect & add chain - claim your $mito or $tmito if you got mito: - bridge back to bsc to sell/trade if you got tmito (like me): - wait till staking or swap goes live on l1 i'll wait for now but you do what you gotta do
2025-08-28 18:10:36+00:00,Energy,"white house trade adviser peter navarro stirred controversy by calling the russia–ukraine conflict “modi’s war,” blaming india’s purchase of russian oil. but here’s the hypocrisy: china buys 47% of russian oil, india 38%, and the eu 6%. meanwhile, the us itself has pumped $300b into ukraine’s war effort. yet, despite india’s clear stance against war, trump falsely claims he brokered an india–pakistan ceasefire and now threatens higher tariffs. ＠shreyaopines with more details,"
2025-08-28 18:25:23+00:00,Energy,"trump slapped extra tariffs on india because india was buying discounted crude oil from russia. who gained from russian oil? billionaire corporates like ambani, not ordinary citizens, fuel prices for the public stayed high. who gets hit by u.s. tariffs? common indians and msmes, costing nearly 1% of india’s gdp. net result: savings from russian crude = $17b loss from u.s. tariffs = $37b and yet, indians are expected to “stand with modi.” why? modi publicly campaigned for trump with “abki baar trump sarkar.” modi facilitated oil deals that helped big corporates, not the people. so why should ordinary indians suffer for his failed policies? why should we stand with someone who gave up something that was running smoothly to help his friends."
2025-08-28 18:28:13+00:00,Energy,"trump shows his bullying tactics, that's true, but no penalty was imposed on china, even though it's also buying oil from russia. but a penalty was imposed on india. what's the reason, listen! to spokesperson ji tariffs"
2025-08-28 18:31:36+00:00,Energy,trump’s trade counselor peter navarro throws a tantrum; calls the russia–ukraine war a “modi war”! china takes 47% of russia’s oil exports india takes 38% yet america blames only india! us has now crossed all limits with its double standards. modiwar ushypocrisy trumptariff tariffsonindia
2025-08-28 18:33:17+00:00,Energy,"project 2025’s conservative blueprint is already reshaping the u.s. department of energy (doe). from liquified natural gas exports to downsizing and reviewing clean-energy mandates, many recommendations are being put into motion."
2025-08-28 18:34:07+00:00,Energy,"south texas natural gas flow reduction fails to slow mexico imports — spotlight: mexico’s imports of u.s. pipeline natural gas have continued to reach new heights this month, averaging slightly under 8 bcf/d through thursday (aug. 28), according to ngi…"
2025-08-28 19:20:20+00:00,Energy,hot take: tesla isn’t just an ev company… it’s the shadow etf of bitcoin ₿ charts don’t lie : $tsla & $btc move in eerie sync (1y & 5y) why? tesla’s liquidity cycles fuel crypto elon’s cult influence drives both retail treats them as same trade so… is tesla secretly the engine of the crypto market? tesla bitcoin crypto
2025-08-28 19:51:00+00:00,Energy,"trump is out doing big oil's bidding: bullying other countries to buy $750 billion in u.s. oil, gas, and coal—or face u.s. tariffs, port fees, and visa bans. meanwhile, families are struggling with liftime high grocery prices, energy bills, and rent."
